( 28 29 ) 1
( 28 41 ) 1
( 28 47 ) 1
( 29 30 ) 1
( 29 31 ) 1
( 30 39 ) 1
( 30 42 ) 1
( 30 44 ) 1
( 31 21 ) 1
( 32 39 ) 1
( 32 40 ) 1
( 32 43 ) 1
( 33 43 ) 1
( 34 62 ) 1
( 34 64 ) 1
( 35 48 ) 1
( 35 49 ) 1
( 36 45 ) 1
( 36 46 ) 1
( 37 35 ) 1
( 38 47 ) 1
( 39 61 ) 1
( 40 62 ) 1
( 40 63 ) 1
( 41 36 ) 1
( 41 37 ) 1
( 42 53 ) 1
( 42 54 ) 1
( 42 56 ) 1
( 43 35 ) 1
( 44 13 ) 1
( 45 1 ) 1
( 46 52 ) 1
( 46 54 ) 1
( 46 57 ) 1
( 47 53 ) 1
( 47 55 ) 1
( 48 92 ) 1
( 49 93 ) 1
( 50 92 ) 1
( 51 58 ) 1
( 52 59 ) 1
( 52 60 ) 1
( 52 65 ) 1
( 53 58 ) 1
( 53 67 ) 1
( 53 70 ) 1
( 54 66 ) 1
( 55 33 ) 1
( 55 34 ) 1
( 56 65 ) 1
( 56 68 ) 1
( 56 70 ) 1
( 57 61 ) 1

All functions so far placed in the building with fraction:
( 45 1 ) 0.860806
( 5 2 ) 1
( 4 3 ) 0.127706
( 12 3 ) 0.872294
( 15 4 ) 1
( 12 5 ) 1
( 12 6 ) 0.54329
( 15 6 ) 0.45671
( 2 7 ) 0.895147
( 1 8 ) 0.852381
( 8 8 ) 0.147619
( 1 9 ) 1
( 1 10 ) 1
( 1 11 ) 1
( 2 12 ) 1
( 3 13 ) 0.28381
( 44 13 ) 0.71619
( 5 14 ) 1
( 4 15 ) 1
( 14 16 ) 0.987013
( 4 17 ) 0.207792
( 5 17 ) 0.640693
( 3 18 ) 1
( 10 19 ) 0.784762
( 13 19 ) 0.148571
( 8 20 ) 1
( 13 21 ) 0.333333
( 31 21 ) 0.666667
( 10 22 ) 1
( 8 23 ) 0.017316
( 10 23 ) 0.982684
( 13 24 ) 1
( 16 25 ) 0.952381
( 6 26 ) 0.365714
( 7 26 ) 0.259048
( 9 26 ) 0.256508
( 18 27 ) 0.228571
( 25 27 ) 0.310476
( 18 28 ) 1
( 28 29 ) 0.998095
( 29 30 ) 0.65368
( 29 31 ) 1
( 25 32 ) 1
( 11 33 ) 0.634286
( 55 33 ) 0.140952
( 55 34 ) 1
( 37 35 ) 0.39619
( 43 35 ) 0.48
( 11 36 ) 0.848485
( 41 36 ) 0.151515
( 41 37 ) 1
( 11 38 ) 1
( 30 39 ) 0.08
( 32 39 ) 0.870476
( 32 40 ) 1
( 28 41 ) 1
( 30 42 ) 1
( 32 43 ) 0.168831
( 33 43 ) 0.831169
( 30 44 ) 1
( 24 45 ) 0.310476
( 36 45 ) 0.666667
( 36 46 ) 1
( 28 47 ) 0.691429
( 38 47 ) 0.308571
( 35 48 ) 0.982684
( 35 49 ) 1
( 24 50 ) 1
( 17 51 ) 0.952381
( 46 52 ) 1
( 42 53 ) 0.907143
( 47 53 ) 0.0928571
( 42 54 ) 0.758095
( 46 54 ) 0.193333
( 47 55 ) 1
( 42 56 ) 1
( 46 57 ) 1
( 51 58 ) 0.845714
( 53 58 ) 0.154286
( 52 59 ) 1
( 27 60 ) 0.938095
( 52 60 ) 0.0619048
( 39 61 ) 0.365714
( 57 61 ) 0.624762
( 34 62 ) 0.238095
( 40 62 ) 0.705628
( 40 63 ) 1
( 34 64 ) 1
( 52 65 ) 0.478095
( 56 65 ) 0.521905
( 23 66 ) 0.37863
( 54 66 ) 0.590012
( 53 67 ) 1
( 56 68 ) 1
( 23 69 ) 1
( 53 70 ) 0.822511
( 56 70 ) 0.116883
( 19 92 ) 0.092437
( 20 92 ) 0.092437
( 21 92 ) 0.092437
( 26 92 ) 0.0689776
( 48 92 ) 0.309174
( 50 92 ) 0.236695
( 22 93 ) 0.12381
( 49 93 ) 0.840952

 Run time: 18.72

Objective value: 14043

Centres locked to locations (Function) Node:
( 1 ) 11
( 2 ) 23
( 3 ) 6
( 4 ) 2
( 5 ) 5
( 6 ) 26
( 7 ) 26
( 8 ) 12
( 9 ) 26
( 10 ) 18
( 11 ) 38
( 12 ) 19
( 13 ) 16
( 14 ) 7
( 15 ) 1
( 16 ) 25
( 17 ) 51
( 18 ) 28
( 19 ) 92
( 20 ) 92
( 21 ) 92
( 22 ) 93
( 23 ) 69
( 24 ) 50
( 25 ) 32
( 26 ) 92
( 27 ) 56
( 28 ) 41
( 29 ) 31
( 30 ) 44
( 31 ) 21
( 32 ) 40
( 33 ) 43
( 34 ) 70
( 35 ) 49
( 36 ) 46
( 37 ) 35
( 38 ) 47
( 39 ) 66
( 40 ) 58
( 41 ) 37
( 42 ) 67
( 43 ) 35
( 44 ) 14
( 45 ) 20
( 46 ) 62
( 47 ) 54
( 48 ) 92
( 49 ) 93
( 50 ) 92
( 51 ) 53
( 52 ) 65
( 53 ) 63
( 54 ) 54
( 55 ) 34
( 56 ) 57
( 57 ) 52

Functions placed in locations (Functions, Nodes) 1:
( 1 8 ) 1
( 1 9 ) 1
( 1 10 ) 1
( 1 11 ) 1
( 2 21 ) 1
( 2 22 ) 1
( 2 23 ) 1
( 3 6 ) 1
( 4 2 ) 1
( 4 4 ) 1
( 5 3 ) 1
( 5 5 ) 1
( 5 6 ) 1
( 6 26 ) 1
( 7 26 ) 1
( 8 7 ) 1
( 8 10 ) 1
( 8 12 ) 1
( 9 26 ) 1
( 10 13 ) 1
( 10 15 ) 1
( 10 18 ) 1
( 11 33 ) 1
( 11 36 ) 1
( 11 38 ) 1
( 12 13 ) 1
( 12 19 ) 1
( 12 24 ) 1
( 13 14 ) 1
( 13 16 ) 1
( 13 17 ) 1
( 14 7 ) 1
( 15 1 ) 1
( 15 4 ) 1
( 16 25 ) 1
( 17 51 ) 1
( 18 27 ) 1
( 18 28 ) 1
( 19 92 ) 1
( 20 92 ) 1
( 21 92 ) 1
( 22 93 ) 1
( 23 68 ) 1
( 23 69 ) 1
( 24 45 ) 1
( 24 50 ) 1
( 25 27 ) 1
( 25 32 ) 1
( 26 92 ) 1
( 27 55 ) 1
( 27 56 ) 1
( 28 29 ) 1
( 28 41 ) 1
( 28 47 ) 1
( 29 30 ) 1
( 29 31 ) 1
( 30 39 ) 1
( 30 42 ) 1
( 30 44 ) 1
( 31 21 ) 1
( 32 39 ) 1
( 32 40 ) 1
( 32 43 ) 1
( 33 43 ) 1
( 34 68 ) 1
( 34 70 ) 1
( 35 48 ) 1
( 35 49 ) 1
( 36 45 ) 1
( 36 46 ) 1
( 37 35 ) 1
( 38 47 ) 1
( 39 66 ) 1
( 40 58 ) 1
( 41 36 ) 1
( 41 37 ) 1
( 42 58 ) 1
( 42 61 ) 1
( 42 67 ) 1
( 43 35 ) 1
( 44 14 ) 1
( 45 20 ) 1
( 46 59 ) 1
( 46 62 ) 1
( 46 64 ) 1
( 47 54 ) 1
( 48 92 ) 1
( 49 93 ) 1
( 50 92 ) 1
( 51 53 ) 1
( 51 60 ) 1
( 52 59 ) 1
( 52 65 ) 1
( 52 66 ) 1
( 53 60 ) 1
( 53 61 ) 1
( 53 63 ) 1
( 54 54 ) 1
( 55 33 ) 1
( 55 34 ) 1
( 56 52 ) 1
( 56 55 ) 1
( 56 57 ) 1
( 57 52 ) 1

All functions so far placed in the building with fraction:
( 15 1 ) 1
( 4 2 ) 1
( 5 3 ) 1
( 4 4 ) 0.977489
( 15 4 ) 0.0225108
( 5 5 ) 1
( 3 6 ) 0.822511
( 5 6 ) 0.177489
( 8 7 ) 0.478022
( 14 7 ) 0.521978
( 1 8 ) 1
( 1 9 ) 1
( 1 10 ) 0.8
( 8 10 ) 0.2
( 1 11 ) 1
( 8 12 ) 1
( 10 13 ) 0.217143
( 12 13 ) 0.685714
( 13 14 ) 0.104762
( 44 14 ) 0.895238
( 10 15 ) 1
( 13 16 ) 1
( 13 17 ) 0.904762
( 10 18 ) 1
( 12 19 ) 1
( 45 20 ) 0.895238
( 2 21 ) 0.304762
( 31 21 ) 0.666667
( 2 22 ) 1
( 2 23 ) 1
( 12 24 ) 1
( 16 25 ) 0.952381
( 6 26 ) 0.365714
( 7 26 ) 0.259048
( 9 26 ) 0.256508
( 18 27 ) 0.228571
( 25 27 ) 0.310476
( 18 28 ) 1
( 28 29 ) 0.998095
( 29 30 ) 0.65368
( 29 31 ) 1
( 25 32 ) 1
( 11 33 ) 0.634286
( 55 33 ) 0.140952
( 55 34 ) 1
( 37 35 ) 0.39619
( 43 35 ) 0.48
( 11 36 ) 0.848485
( 41 36 ) 0.151515
( 41 37 ) 1
( 11 38 ) 1
( 30 39 ) 0.08
( 32 39 ) 0.870476
( 32 40 ) 1
( 28 41 ) 1
( 30 42 ) 1
( 32 43 ) 0.168831
( 33 43 ) 0.831169
( 30 44 ) 1
( 24 45 ) 0.310476
( 36 45 ) 0.666667
( 36 46 ) 1
( 28 47 ) 0.691429
( 38 47 ) 0.308571
( 35 48 ) 0.982684
( 35 49 ) 1
( 24 50 ) 1
( 17 51 ) 0.952381
( 56 52 ) 0.432035
( 57 52 ) 0.567965
( 51 53 ) 1
( 47 54 ) 0.514286
( 54 54 ) 0.48381
( 27 55 ) 0.705628
( 56 55 ) 0.222944
( 27 56 ) 1
( 56 57 ) 1
( 40 58 ) 0.750476
( 42 58 ) 0.249524
( 46 59 ) 0.853333
( 52 59 ) 0.146667
( 51 60 ) 0.0571429
( 53 60 ) 0.942857
( 42 61 ) 0.674286
( 53 61 ) 0.321905
( 46 62 ) 1
( 53 63 ) 1
( 46 64 ) 1
( 52 65 ) 1
( 39 66 ) 0.445993
( 52 66 ) 0.464576
( 42 67 ) 1
( 23 68 ) 0.705628
( 34 68 ) 0.238095
( 23 69 ) 1
( 34 70 ) 1
( 19 92 ) 0.092437
( 20 92 ) 0.092437
( 21 92 ) 0.092437
( 26 92 ) 0.0689776
( 48 92 ) 0.309174
( 50 92 ) 0.236695
( 22 93 ) 0.12381
( 49 93 ) 0.840952

