!Areas:
Windows: [
	!( Nodes )
	( 7 26 ) 1
	( 9 26 ) 1
	
	!Floor 1
	( 1 7 ) 1
	( 1 8 ) 1
	( 1 10 ) 1
	( 1 12 ) 1
	( 5 1 ) 1
	( 5 4 ) 1
	( 5 6 ) 1
	( 6 26 ) 1
	( 7 26 ) 1
	( 9 26 ) 1
	( 10 21 ) 1
	( 10 22 ) 1
	( 10 23 ) 1
	( 16 25 ) 1
	( 19 9 ) 1
	( 19 12 ) 1
	( 19 21 ) 1
	( 36 3 ) 1
	( 36 4 ) 1
	( 36 5 ) 1
	( 42 3 ) 1
	( 42 15 ) 1
	( 42 18 ) 1
	( 47 16 ) 1
	( 47 17 ) 1
	( 50 2 ) 1
	( 50 13 ) 1
	( 50 14 ) 1
	( 51 19 ) 1
	( 51 20 ) 1
	( 53 19 ) 1
	( 53 22 ) 1
	( 53 24 ) 1
	( 54 8 ) 1
	( 54 11 ) 1

	!Floor 2
	( 2 35 ) 1
	( 2 37 ) 1
	( 2 38 ) 1
	( 17 51 ) 1
	( 18 47 ) 1
	( 18 48 ) 1
	( 18 49 ) 1
	( 21 40 ) 1
	( 21 42 ) 1
	( 21 43 ) 1
	( 32 39 ) 1
	( 32 42 ) 1
	( 32 44 ) 1
	( 35 33 ) 1
	( 35 36 ) 1
	( 35 38 ) 1
	( 37 29 ) 1
	( 38 37 ) 1
	( 39 40 ) 1
	( 40 30 ) 1
	( 40 31 ) 1
	( 41 30 ) 1
	( 41 32 ) 1
	( 45 34 ) 1
	( 46 41 ) 1
	( 46 47 ) 1
	( 49 27 ) 1
	( 49 28 ) 1
	( 49 29 ) 1
	( 49 33 ) 1
	( 52 34 ) 1
	( 52 45 ) 1
	( 52 46 ) 1
	( 55 45 ) 1
	( 55 48 ) 1
	( 55 50 ) 1
		
]

LockedMinimumFraction: [
	!( Functions Nodes ) Fraction
	
]

LockFloor : [
	( 1 1 ) 1
	( 1 5 ) 1
	( 1 6 ) 1
	( 1 7 ) 1
	( 1 9 ) 1
	( 1 10 ) 1
	( 1 16 ) 1
	( 1 19 ) 1
	( 1 36 ) 1
	( 1 42 ) 1
	( 1 47 ) 1
	( 1 50 ) 1
	( 1 51 ) 1
	( 1 53 ) 1
	( 1 54 ) 1
	( 2 2 ) 1
	( 2 17 ) 1
	( 2 18 ) 1
	( 2 21 ) 1
	( 2 32 ) 1
	( 2 35 ) 1
	( 2 37 ) 1
	( 2 38 ) 1
	( 2 39 ) 1
	( 2 40 ) 1
	( 2 41 ) 1
	( 2 45 ) 1
	( 2 46 ) 1
	( 2 49 ) 1
	( 2 52 ) 1
	( 2 55 ) 1
	( 3 3 ) 1
	( 3 11 ) 1
	( 3 12 ) 1
	( 3 14 ) 1
	( 3 22 ) 1
	( 3 24 ) 1
	( 3 25 ) 1
	( 3 31 ) 1
	( 3 33 ) 1
	( 3 34 ) 1
	( 3 44 ) 1
	( 3 48 ) 1
	( 3 57 ) 1
	( 4 4 ) 1
	( 4 13 ) 1
	( 4 20 ) 1
	( 4 23 ) 1
	( 4 28 ) 1
	( 4 30 ) 1
	( 4 43 ) 1
	( 4 56 ) 1
	( 5 8 ) 1
	( 5 15 ) 1
	( 5 26 ) 1
	( 5 27 ) 1
	( 5 29 ) 1
]

LockNotFloor : []
LockSameFloor : []
